"pmid","journalTitle","citedByCount"
"32766727","Biosci Rep",0
"32616722","Sci Rep",0
"32765768","Exp Ther Med",0
"32541515","Medicine (Baltimore)",0
"32788609","Sci Rep",0
"32575108","Med Sci Monit",0
"32476549","Pharm Biol",0
"32842349","Zhonghua Kou Qiang Yi Xue Za Zhi",0
"32509450","PeerJ",0
"32625234","Front Genet",0
"32587798","PeerJ",0
"32536817","Cancer Cell Int",0
"32435051","Med Sci Monit",0
"32399202","F1000Res",0
"32724826","J Diabetes Res",0
"32450873","BMC Complement Med Ther",0
"32903837","Front Pharmacol",0
"32775402","Int J Genomics",0
"32457456","Sci Rep",0
"32566660","Biomed Res Int",0
"32688212","J Pharm Biomed Anal",0
"32849813","Front Genet",0
"32703153","BMC Bioinformatics",0
"32707844","Cells",0
"32669531","Med Sci Monit",0
"32481304","Medicine (Baltimore)",0
"32699530","Cancer Cell Int",0
"32785106","Genes (Basel)",0
"32468066","Oncol Rep",0
"32460775","BMC Cardiovasc Disord",0
"32832554","Biomed Res Int",0
"32871963","Medicine (Baltimore)",0
"32602534","Biosci Rep",0
"32787945","J Cardiothorac Surg",0
"32724403","Oncol Lett",0
"32448862","Med Sci Monit Basic Res",0
"32582087","Front Microbiol",0
"32908889","Biomed Res Int",0
"32609659","Med Sci Monit",0
"32769962","Med Sci Monit",0
"32426333","Front Bioeng Biotechnol",0
"32828126","World J Surg Oncol",0
"32566679","J Diabetes Res",0
"32617108","Evid Based Complement Alternat Med",0
"32695753","Front Bioeng Biotechnol",0
"32059585","Metabolites",0
"32802281","J Lasers Med Sci",0
"32925871","Med Sci Monit",0
"32420172","Transl Androl Urol",0
"32558399","Adv Clin Exp Med",0
"32728182","Sci Rep",0
"32908582","Comput Math Methods Med",0
"32489065","Zhongguo Zhong Yao Za Zhi",0
"32867782","J Transl Med",0
"32733557","J Oncol",0
"32863886","BioData Min",0
"32358373","Medicine (Baltimore)",0
"32908583","Comput Math Methods Med",0
"32508878","Front Genet",0
"32765860","Biomed Rep",0
"32294661","Med Sci Monit",0
"32685473","Biomed Res Int",0
"32510146","Biosci Rep",0
"32536965","Chin Med",0
"32596346","Biomed Res Int",0
"32595725","Evid Based Complement Alternat Med",0
"32821169","Cancer Manag Res",0
"32879891","Biomed Res Int",0
"32869947","J Cell Mol Med",0
"32888283","CNS Neurol Disord Drug Targets",0
"32463168","J Cell Mol Med",0
"32595699","Front Genet",0
"32627503","Zhongguo Zhong Yao Za Zhi",0
"32699607","Pulm Circ",0
"32775256","Gland Surg",0
"32840168","J Int Med Res",0
"32636440","Sci Rep",0
"32856055","Biosci Rep",0
"32863932","Oncol Lett",0
"32600331","BMC Complement Med Ther",0
"32620106","BMC Med Genomics",0
"32370650","J Renin Angiotensin Aldosterone Syst",0
"32643448","Drug Dev Ind Pharm",0
"32667033","Biosci Rep",0
"32793728","Ann Transl Med",0
"32914658","World J Biol Psychiatry",0
"32440151","Onco Targets Ther",0
"32705173","Mol Med Rep",0
"32597793","Aging (Albany NY)",0
"32928080","Comb Chem High Throughput Screen",0
"32443297","Medicine (Baltimore)",0
"32388501","Aging (Albany NY)",0
"32387304","Mol Cell Probes",0
"32474568","Med Sci Monit",0
"32467990","Mol Med Rep",0
"32519739","Biosci Rep",0
"32802839","Biomed Res Int",0
"32695227","Cardiovasc Ther",0
"32355739","Ann Transl Med",0
"32685503","Biomed Res Int",0
"32902196","Cancer Med",0
"32766141","Front Oncol",0
"32765640","Chin Med",0
"32805035","Bioinformatics",0
"32650826","Arthritis Res Ther",0
"32384023","Genet Test Mol Biomarkers",0
"32457285","Med Sci Monit",0
"31888434","BMC Bioinformatics",0
"32802118","Evid Based Complement Alternat Med",0
"31886476","Bioinformatics",0
"32282748","Medicine (Baltimore)",0
"32662828","Biosci Rep",0
"32832544","Biomed Res Int",0
"32819149","Cartilage",0
"32760223","Cancer Cell Int",0
"32575815","J Clin Med",0
"32716023","Acta Biochim Biophys Sin (Shanghai)",0
"32886110","Biosci Rep",0
"32886452","Cancer Rep (Hoboken)",0
"32079316","Antioxidants (Basel)",0
"32461969","Biomed Res Int",0
"32793282","Front Genet",0
"32881664","Comb Chem High Throughput Screen",0
"32925767","Medicine (Baltimore)",0
"32626771","Biomed Res Int",0
"32925795","Medicine (Baltimore)",0
"32802166","Oncol Lett",0
"32712616","Med Sci Monit",0
"32724412","Oncol Lett",0
"32355577","PeerJ",0
"32631429","Biol Res",0
"32105410","FEBS Open Bio",0
"32293395","BMC Complement Med Ther",0
"32252633","BMC Plant Biol",0
"32626531","J Cancer",0
"32733583","Evid Based Complement Alternat Med",0
"32724399","Oncol Lett",0
"32699267","Sci Rep",0
"32854331","Molecules",0
"31861978","BMC Bioinformatics",0
"32851081","Biomed Res Int",0
"32825936","Pathol Res Pract",0
"32179766","Sci Rep",0
"32443377","Medicine (Baltimore)",0
"32381997","Med Sci Monit",0
"32304567","Med Sci Monit",0
"32567431","J Int Med Res",0
"32355551","Am J Transl Res",0
"32801999","Mediators Inflamm",0
"32420905","Aging (Albany NY)",0
"32642240","J Thorac Dis",0
"32462020","Biomed Res Int",0
"32803256","Biosci Rep",0
"32908557","Evid Based Complement Alternat Med",0
"32475979","Med Sci Monit Basic Res",0
"32080087","Medicine (Baltimore)",0
"32653646","J Struct Biol",0
"32454869","Evid Based Complement Alternat Med",0
"32468072","Mol Med Rep",0
"32917932","Sci Rep",0
"32916837","Plants (Basel)",0
"32920000","Toxicol Appl Pharmacol",0
"32894197","Eur J Med Res",0
"32273950","J Lasers Med Sci",0
"32782692","Int J Clin Exp Pathol",0
"32892203","Med Sci Monit",0
"32316966","BMC Complement Med Ther",0
"32257639","PeerJ",0
"32908877","Biomed Res Int",0
"32595697","Front Genet",0
"32812532","Med Sci Monit",0
"32670393","Comput Math Methods Med",0
"32874205","BioData Min",0
"32440375","PeerJ",0
"32811507","BMC Complement Med Ther",0
"32719160","Life Sci Alliance",0
"32662826","Biosci Rep",0
"32922589","Int J Clin Exp Pathol",0
"32454875","Evid Based Complement Alternat Med",0
"32721879","Mol Ther Nucleic Acids",0
"32578582","Med Sci Monit",0
"31798629","Front Genet",0
"32901880","Mol Med Rep",0
"32863767","Cancer Cell Int",0
"32793134","Front Microbiol",0
"32599245","Int J Biol Macromol",0
"32748763","CNS Neurol Disord Drug Targets",0
"32811479","BMC Infect Dis",0
"32382301","Evid Based Complement Alternat Med",0
"32876881","Interdiscip Sci",0
"32280568","PeerJ",0
"32758337","Pharmazie",0
"32581654","Cancer Cell Int",0
"32895185","Nan Fang Yi Ke Da Xue Xue Bao",0
"32469983","PLoS One",0
"32512817","Int J Mol Sci",0
"32871249","Fish Shellfish Immunol",0
"32283831","Viruses",0
"31710663","Bioinformatics",0
"32634039","Anim Biotechnol",0
"32493296","BMC Complement Med Ther",0
"32686499","Connect Tissue Res",0
"32659941","Genes (Basel)",0
"32637070","Clin Transl Allergy",0
"32865182","Cancer Biomark",0
"32417785","J Alzheimers Dis",0
"32046635","BMC Genomics",0
"32582282","Front Genet",0
"31993337","MethodsX",0
"32367757","J Int Med Res",0
"32705750","Dermatol Ther",0
"32792571","Sci Rep",0
"32206083","Chin Med",0
"32669953","Int J Med Sci",0
"32194709","Oncol Lett",0
"32742785","PeerJ",0
"32161779","Open Med (Wars)",0
"32346404","Lung Cancer Manag",0
"32908897","Biomed Res Int",0
"32744688","Eur Rev Med Pharmacol Sci",0
"32355726","Ann Transl Med",0
"32831884","Evid Based Complement Alternat Med",0
"32922436","Front Genet",0
"32596316","Biomed Res Int",0
"32462040","Biomed Res Int",0
"32848883","Front Physiol",0
"32606769","Onco Targets Ther",0
"32351618","BioData Min",0
"32923393","Front Oncol",0
"32583000","Oncol Rep",0
"32655662","Evid Based Complement Alternat Med",0
"32547879","PeerJ",0
"32576868","Sci Rep",0
"32673063","Cancer Biother Radiopharm",0
"32382313","Evid Based Complement Alternat Med",0
"32478068","Front Cell Dev Biol",0
"32772341","Invest New Drugs",0
"32701935","Med Sci Monit",0
"32802835","Biomed Res Int",0
"32623384","Cancer Biomark",0
"32849897","Evid Based Complement Alternat Med",0
"32716025","Biosci Rep",0
"32228510","BMC Cancer",0
"32528518","Front Genet",0
"32607285","PeerJ",0
"32351780","PeerJ",0
"32581652","Cancer Cell Int",0
"32612952","Front Oncol",0
"32556504","J Cancer Res Clin Oncol",0
"32538297","Plant Signal Behav",0
"32772911","Comb Chem High Throughput Screen",0
"32070185","Lupus",0
"32161689","PeerJ",0
"32763781","Int Immunopharmacol",0
"32903590","Front Oncol",0
"32590738","Medicine (Baltimore)",0
"32509452","PeerJ",0
"32021672","J Lasers Med Sci",0
"32727450","BMC Med Genomics",0
"32911908","Zhonghua Gan Zang Bing Za Zhi",0
"32251269","Med Sci Monit",0
"32893599","Zhongguo Zhong Yao Za Zhi",0
"32411535","PeerJ",0
"32831866","Evid Based Complement Alternat Med",0
"32148531","Evid Based Complement Alternat Med",0
"32565854","Evid Based Complement Alternat Med",0
"32566658","Biomed Res Int",0
"32743880","Nephrology (Carlton)",0
"32175417","Ann Transl Med",0
"32620026","Oral Dis",0
"32528874","Front Oncol",0
"32769939","Medicine (Baltimore)",0
"32547141","Diabetes Metab Syndr Obes",0
"32420153","Transl Androl Urol",0
"32619668","Mol Cell Probes",0
"32623389","Cancer Biomark",0
"32547322","Int J Med Sci",0
"32117465","Front Genet",0
"32251418","PLoS One",0
"32873862","Sci Rep",0
"31801935","Med Sci Monit",0
"32390761","Cancer Cell Int",0
"32146771","Zhonghua Yi Xue Za Zhi",0
"32774415","Evid Based Complement Alternat Med",0
"32252801","J Orthop Surg Res",0
"32427128","Aging (Albany NY)",0
"32651353","Med Sci Monit",0
"32049798","Medicine (Baltimore)",0
"32598242","Genet Test Mol Biomarkers",0
"32573304","Immunol Invest",0
"32733542","Front Genet",0
"31894857","Biosci Rep",0
"32093976","Am J Otolaryngol",0
"32715764","Am J Physiol Renal Physiol",0
"32181818","Biosci Rep",0
"32461965","Biomed Res Int",0
"32922167","Int J Med Sci",0
"32742685","R Soc Open Sci",0
"31524152","Hum Antibodies",0
"32454870","Evid Based Complement Alternat Med",0
"32082653","Case Rep Genet",0
"32308672","PPAR Res",0
"32266115","PeerJ",0
"32335721","Metabolomics",0
"32582275","Front Genet",0
"32572780","Chin J Integr Med",0
"32457603","Front Pharmacol",0
"32714975","Biomed Res Int",0
"32194729","Oncol Lett",0
"32380477","Aging (Albany NY)",0
"32020871","BMC Complement Med Ther",0
"31583639","Methods Mol Biol",0
"32665038","Hereditas",0
"32764959","Onco Targets Ther",0
"32393985","Brief Bioinform",0
"32805728","Aging (Albany NY)",0
"32508531","Cancer Cell Int",0
"32501408","Eur J Integr Med",0
"32483405","EXCLI J",0
"31832016","Cancer Cell Int",0
"32543226","DNA Cell Biol",0
"32616775","Sci Rep",0
"32733582","Evid Based Complement Alternat Med",0
"31583638","Methods Mol Biol",0
"32581643","Curr Genomics",0
"32481352","Medicine (Baltimore)",0
"32877642","Mol Cell",0
"32591566","Sci Rep",0
"32533339","Clin Rheumatol",0
"32896625","J Ethnopharmacol",0
"32705286","Mol Med Rep",0
"32675050","J Sex Med",0
"32430730","J Assist Reprod Genet",0
"32256653","Evid Based Complement Alternat Med",0
"32853947","Pathol Res Pract",0
"31914060","Medicine (Baltimore)",0
"31909123","Data Brief",0
"32616754","Sci Rep",0
"32447005","Genomics",0
"32058995","Med Sci Monit",0
"32884449","Cancer Cell Int",0
"32802288","J Lasers Med Sci",0
"32796535","Int J Mol Sci",0
"32384511","Medicine (Baltimore)",0
"32548436","ACS Omega",0
"32468026","Mol Med Rep",0
"31997105","Neurochem Res",0
"32617019","Cancer Manag Res",0
"32675198","BMJ Open Gastroenterol",0
"31409281","BMC Bioinformatics",0
"32706203","J Integr Neurosci",0
"32410584","BMC Cancer",0
"32500028","Front Oncol",0
"32884013","Sci Rep",0
"32538749","Cell Mol Biol (Noisy-le-grand)",0
"32382293","Evid Based Complement Alternat Med",0
"32626543","Dis Markers",0
"32258155","Biomed Res Int",0
"32392228","PLoS One",0
"32035007","Med Sci Monit",0
"32714651","PeerJ",0
"32705223","Oncol Rep",0
"32083072","Front Bioeng Biotechnol",0
"32462576","Methods Mol Biol",0
"32726006","Zhongguo Zhong Yao Za Zhi",0
"32620623","Anticancer Res",0
"31797865","Med Sci Monit",0
"32114589","Med Sci Monit",0
"32549787","Cancer Cell Int",0
"32714978","Biomed Res Int",0
"32617116","Comput Math Methods Med",0
"32411775","Ann Transl Med",0
"32791747","Medicine (Baltimore)",0
"32627496","Zhongguo Zhong Yao Za Zhi",0
"32317989","Front Psychiatry",0
"32257043","Comput Struct Biotechnol J",0
"32714075","Int J Med Sci",0
"32655392","Front Aging Neurosci",0
"32867770","J Transl Med",0
"32382535","Biomed Res Int",0
"32473622","Endocr Metab Immune Disord Drug Targets",0
"31803541","PeerJ",0
"32685541","Biomed Res Int",0
"32908896","Biomed Res Int",0
"32090070","Biomed Res Int",0
"32597160","Asian Pac J Cancer Prev",0
"32748829","Int J Mol Sci",0
"32379583","Vascular",0
"32372953","Front Pharmacol",0
"32684870","Dose Response",0
"31726910","Innate Immun",0
"32158466","Front Genet",0
"32835074","Inform Med Unlocked",0
"32391089","Oncol Lett",0
"32377460","PeerJ",0
"32442992","Biomed Mater",0
"32518584","Chin Med",0
"32582985","Mol Med Rep",0
"32793288","Front Genet",0
"32676392","Transl Androl Urol",0
"32351997","Biomed Res Int",0
"32546528","J Pharmacol Exp Ther",0
"32850824","Front Cell Dev Biol",0
"32149111","Biomed Res Int",0
"32098099","Genes (Basel)",0
"32328202","J Cancer",0
"32518370","Sci Rep",0
"32562142","Cell Biochem Biophys",0
"32807865","Sci Rep",0
"32742356","Exp Ther Med",0
"32323816","Mol Med Rep",0
"32255771","Med Sci Monit",0
"32415511","J Cell Commun Signal",0
"32478689","Anatol J Cardiol",0
"32401299","Biosci Rep",0
"32770056","Sci Rep",0
"32904262","Heliyon",0
"32855723","Exp Ther Med",0
"32050950","BMC Complement Med Ther",0
"32792613","Sci Rep",0
"32837538","J Funct Foods",0
"32658730","Comput Biol Med",0
"32547593","Front Genet",0
"32484789","Aging (Albany NY)",0
"32743759","J Cancer Res Clin Oncol",0
"32237426","Zhongguo Zhong Yao Za Zhi",0
"31895772","Medicine (Baltimore)",0
"32314637","J Int Med Res",0
"32195055","PeerJ",0
"32848800","Front Pharmacol",0
"32520694","Endocr Metab Immune Disord Drug Targets",0
"32076707","Biosci Rep",0
"32526337","J Ethnopharmacol",0
"31489384","Heliyon",0
"32210363","Sci Rep",0
"32355538","Am J Transl Res",0
"32412317","Int J Radiat Biol",0
"32127012","World J Surg Oncol",0
"32309356","Ann Transl Med",0
"32429174","Diagnostics (Basel)",0
"32802131","Evid Based Complement Alternat Med",0
"32727091","Int J Mol Sci",0
"32308938","Gastroenterol Hepatol Bed Bench",0
"32797167","Biosci Rep",0
"32496505","Biosci Rep",0
"32471496","Lipids Health Dis",0
"32500465","Invest New Drugs",0
"32527185","J Int Med Res",0
"31803246","Front Genet",0
"32241259","BMC Med Genomics",0
"32677673","Biosci Rep",0
"32669181","Zhongguo Dang Dai Er Ke Za Zhi",0
"31899762","PLoS One",0
"32703184","BMC Mol Cell Biol",0
"31807160","Oncol Lett",0
"32660176","Zhonghua Gan Zang Bing Za Zhi",0
"32627464","Zhongguo Zhong Yao Za Zhi",0
"32506864","J Tradit Chin Med",0
"32497710","Mol Cell Probes",0
"32626989","Mol Med Rep",0
"32698896","Genome Biol",0
"31819345","Cancer Inform",0
"32231518","Front Neurosci",0
"32296635","Front Oncol",0
"32029961","Indian J Pharmacol",0
"32802121","Evid Based Complement Alternat Med",0
"32793313","Oncol Lett",0
"31998560","PeerJ",0
"32258156","Biomed Res Int",0
"32183221","Toxins (Basel)",0
"32015750","Evid Based Complement Alternat Med",0
"31950034","Biomed Res Int",0
"32871952","Medicine (Baltimore)",0
"32719391","Sci Rep",0
"31319950","Comput Methods Programs Biomed",0
"32793283","Front Genet",0
"32160916","J Ovarian Res",0
"32170105","Sci Rep",0
"32211330","Front Oncol",0
"32456463","DNA Cell Biol",0
"32704022","Sci Rep",0
"32537007","Exp Ther Med",0
"32360250","Pathol Res Pract",0
"32461137","Mol Cell Probes",0
"32412911","Aging (Albany NY)",0
"32587476","Cancer Cell Int",0
"32694941","Cancer Cell Int",0
"32481342","Medicine (Baltimore)",0
"32209064","BMC Ophthalmol",0
"31988808","PeerJ",0
"32185106","PeerJ",0
"32425983","Front Genet",0
"32674507","Genes (Basel)",0
"32309111","3 Biotech",0
"32521487","Phytomedicine",0
"32658870","Aging (Albany NY)",0
"32219041","PeerJ",0
"32687542","PLoS Negl Trop Dis",0
"32342229","AMB Express",0
"32298608","J Comput Biol",0
"32374750","PLoS One",0
"32016117","Biomed Res Int",0
"31781265","Evid Based Complement Alternat Med",0
"32678267","Sci Rep",0
"32664447","Cells",0
"32685450","Biomed Res Int",0
"32559715","Cancer Genet",0
"32237396","Zhongguo Zhong Yao Za Zhi",0
"32760300","Front Psychiatry",0
"32626985","Mol Med Rep",0
"32215271","J Diabetes Res",0
"31653197","BMC Bioinformatics",0
"32669126","Hereditas",0
"31772671","J Cancer",0
"32694937","Cancer Cell Int",0
"32565964","Oncol Lett",0
"32634117","Aging (Albany NY)",0
"32033981","Neurol Neuroimmunol Neuroinflamm",0
"31737203","Am J Transl Res",0
"32259312","Scand J Immunol",0
"32311035","Database (Oxford)",0
"32765080","Cancer Manag Res",0
"32484435","Elife",0
"32202192","Int J Neurosci",0
"32194683","Oncol Lett",0
"32425988","Front Genet",0
"31998398","Evid Based Complement Alternat Med",0
"32021677","J Lasers Med Sci",0
"32375652","BMC Cardiovasc Disord",0
"32616734","Sci Rep",0
"32259627","Mol Cell Probes",0
"32904810","Virusdisease",0
"31568004","Medicine (Baltimore)",0
"32395629","Biol Methods Protoc",0
"32059076","Thorac Cancer",0
"32566589","Ann Transl Med",0
"31159440","Genes (Basel)",0
"31814838","Evid Based Complement Alternat Med",0
"32859642","Cancer Genomics Proteomics",0
"32345291","BMC Complement Med Ther",0
"32376366","J Ethnopharmacol",0
"31633244","J Cell Biochem",0
"32873329","J Orthop Surg Res",0
"32714404","Evid Based Complement Alternat Med",0
"32440109","Int J Chron Obstruct Pulmon Dis",0
"32620711","Aging (Albany NY)",0
"32218853","Oncol Lett",0
"32104700","Biomed Res Int",0
"32309328","Ann Transl Med",0
"32643529","J Biomol Struct Dyn",0
"32821409","Hortic Res",0
"32410870","Mediators Inflamm",0
"32714913","Front Bioeng Biotechnol",0
"32323783","Mol Med Rep",0
"32802507","Biochem Res Int",0
"32063710","Onco Targets Ther",0
"32200684","Cell Cycle",0
"32714363","Front Genet",0
"32260540","Genes (Basel)",0
"32571304","BMC Med Genomics",0
"32392342","Nucleic Acids Res",0
"32186565","Food Funct",0
"32419823","Evid Based Complement Alternat Med",0
"32550192","J Diabetes Metab Disord",0
"32598336","Med Sci Monit",0
"32586319","BMC Med Genomics",0
"32640699","J Clin Med",0
"32351322","Mediators Inflamm",0
"32340247","Molecules",0
"32669964","Int J Med Sci",0
"31949472","Evid Based Complement Alternat Med",0
"31641174","Sci Rep",0
"32308416","Onco Targets Ther",0
"32694525","Nat Commun",0
"32670070","Front Pharmacol",0
"32095225","Ther Adv Chronic Dis",0
"32241963","Med Sci Monit",0
"32565932","Oncol Lett",0
"32634050","J Int Med Res",0
"31485137","Bioinformation",0
"32260292","Int J Mol Sci",0
"32308268","Bioinformation",0
"32315738","J Ethnopharmacol",0
"32655996","PeerJ",0
"32319195","Clin Implant Dent Relat Res",0
"32190306","Biomed Rep",0
"32571218","BMC Plant Biol",0
"32305991","Med Sci Monit",0
"32717899","Int J Mol Sci",0
"32714366","Front Genet",0
"32546690","Sci Rep",0
"32111963","Sci Rep",0
"32031203","Biosci Rep",0
"32168105","Med Sci Sports Exerc",0
"32015691","Cancer Cell Int",0
"32620747","Nat Commun",0
"32165822","Mol Vis",0
"32083639","Bioinformatics",0
"32695266","Comput Struct Biotechnol J",0
"32439908","Sci Rep",0
"31719822","Hereditas",0
"32194911","Am J Transl Res",0
"32581210","Med Sci Monit",0
"32021675","J Lasers Med Sci",0
"31373443","Mol Genet Genomic Med",0
"32328128","Evid Based Complement Alternat Med",0
"31934346","NPJ Aging Mech Dis",0
"32546683","Sci Rep",0
"32879635","Comput Math Methods Med",0
"32527260","Cell Commun Signal",0
"32685439","Biomed Res Int",0
"32076467","Dis Markers",0
"32508523","Mediators Inflamm",0
"31798704","Exp Ther Med",0
"32435454","Bone Joint Res",0
"31797999","Sci Rep",0
